review_id,review,rating,rating_derived_label,annotator_1,annotator_2,annotator_3,final_sentiment,Unnamed: 8,Unnamed: 9,Unnamed: 10,majority_label,full_agreement,requires_resolution
22653,You can never go wrong with a burger and fries,4,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
11605,Service and food quality are inconsistent,2,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
6250,"Bathroom door lock is broken. Went from 3 to 5 stars since it's the best looking macdo I found in NYC. I ended up coming multiple times there. America should reconsider what the standard is, European Mc Do are way cleaner, service is faster.",5,Positive,Neutral,Positive,Positive,Positive,,,,Positive,False,False
22585,Some of the only moderately priced food around. 2 for $5 pick right now. Right across from beach.,4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
6260,"Extremely busy when we visited at lunchtime, with queues at most of the automated order points, and hardly anywhere to sit once we had received our food - which was good - from the rather harassed looking staff. Despite there being a clearly signposted No Loitering policy with a maximum 30 minutes to eat your meal, this did not seem to apply to the rather insalubrious clientele who were occupying most of the seats in the back part of the place. I hesitate to use the word ""restaurant"" to describe this outlet. As it is almost opposite the Tick Tock Diner, which was really busy at breakfast time, we had planned to try this McDonald's for breakfast, but after today's experience, we'll give it a skip.",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10869,"They were really short on staff, the orders took an eternity. This mcdonalds really needs a permanent security guard, the amount of people coming by on drugs making noise and disturbing are way to high. For the first time in my life i was afraid inside a mcdonalds. Not returning for sure.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
903,Evening shift gave us warm fresh food.Surroundings/parking lot was Very clean. To top it off we got a super great Window person.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
26126,Fast place for eating,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
14802,"They can handle a custom order, but the wait time is usally longer than it should be at this location.",4,Positive,Negative,Neutral,Negative,Negative,,,,Negative,False,False
11471,If you want to ruin your Saturday night try their drive tru,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
9197,Bathrooms are dirty and messy front lobby look good tables were wiped down and cleaned good hot piping food,2,Negative,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
10064,"What happened McD? Open up!!! June 19, 2021.",2,Negative,Neutral,Neutral,Negative,Neutral,,,,Neutral,False,False
21425,Just left McDonald after a wait of 20 minutes and left with nothing. We made order milk shake and icecream and when we reached the window. She said the machine is down and I forgot to tel you because I was busy.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
542,American icon,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
14708,"Fast service , some time hot food",5,Positive,Positive,Positive,Neutral,Positive,,,,Positive,False,False
11449,I don't think they cooked my quarter pounder while I waited. I watched them pull the meat out of a warming oven. Not what they advertised.,3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
13119,No drive thru; there is a parking lot area; very busy and chaotic; service was reasonable.,2,Negative,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
22736,24 hour ser I e. Fast eSy to get to.,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
14366,Good location,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
13285,Very nice McDonald,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
16015,Taste good,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
3476,nice and clean,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
7025,"Good, fast, food. They are open 24 hours a day which is great if you are working a night shift, graveyard shift or have to go in early in the morning. Their new menu is actually quite good! I do wish the McRib was back in season but, oh well, you can't have it all! Try the Minutemaid Slushies! They are outstanding!",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23764,Always Great Service and Employees here. Plus food. Always good hot and fresh!!!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8054,Friendly crew. Clean restaurant. The food was hot and delicious! A++!!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
14952,"Very friendly service, place is decently kept.",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
13949,"The worlds largest McDonald's is amazing, a two story playland plus arcade games and an updated menu where you can choose waffles, build your own omelette, pasta and pizza plus delicious desserts. It's a great place to bing the kids on a relaxing day on Orlando; don't take my word, come see for yourself!!!",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
22616,It's McDonald's nothing fancy just a good place for a quick bite,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
28616,Love that you can pay in an automatic machine. We need that here like ya!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
17365,Very clean ..,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
2364,Perfect thanks,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
2300,The food was not that great the chicken sandwich was very dry.we order 4 meals of the same and it all was terrible.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
1272,The not the way should be,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
10966,"The food is good and their service is great. They only have one cash register in the morning, hate me more than one cash register open in the morning because of the traffic .",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
26012,"I have had two bad experiences with this particular location , cashiers at drive thru dnt greet customers , and we waited for like five minutes for someone to come back to take our order , we were told it wasn't any ice cream , but when we came inside there was a customer leaving with ice cream . That's when one of the employees said quote on quote why yall played like that . Both incidents ms Taylor whose suppose to be manager could not control her staff , neither could she tell me who was in the drive thru taking my order. She has no control over that staff !! And clearly does not know how to run her shift!!! Horrible horrible experience when ppl are spending money at this location You guys really need better staff and managers who can run their shifts and not let the employees run over them because clearly that's what's going on at this location I have reached out to cooperate once and until this is solved I'll keep reaching out !!!!",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
7059,"Place is usually not busy but service can be slow, they seem to be understaffed. Staff The place has really odd seating layout inside but they have seating outside in the shade. Drive through is usually empty also. They have assigned mobile order parking.",3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
10170,I'm a McDonalds fan boy and this McDonalds is my least favorite in Los Angeles if not the entire United States. It used to be average/ middle of the road as far as MCD goes but recently it's tanked and I wouldn't suggest going here anymore. I'd rather eat at the McDonalds in the airport.,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
22832,"I had small issues with drive thru but after we figured some of it out together, with another employee helping. Took a bit.. after the fries were cold ect... Thought they would of remade them for us.. but it was not the worse it could of been... I should of ask them to do that.. asked for more help and would of went better probably.",3,Neutral,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
31,(Sarcasm) this was exactly what I ordered! A 20 minute wait in the drive through for a room temperature caramel mocha that was less than 2/3 full!,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
1233,Good Service and Good Food,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
10352,"Just recently McDonald's have made a major improvement with an upgrade, interior and exterior. Service is very fast, the food is excellent, friendly and Professional Service.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
5365,Always a great place to stop and use the restroom and grab a value fry,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
477,Fast.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23521,Very nice location. The staff was top notch. They got everything right!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24163,We visited this while on a vacation to Orlando with our team. What an experience. There's a lot of different food options including PIZZA! The place is amazing. If you are ever in or near the Orlando area it is absolutely worth the time to stop in and see this place. Unbelievable.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
536,HORRIBLE,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
5261,"Got two Filet-O-Fish sandwiches. Both were good as expected. I ordered through the McDonald's app and opted to pickup my sandwiches at the drive thru. I told the employee at the speaker that I had an app order to pickup and gave her the code. She instructed me to go to the first window. There I was given the receipt, thanked, and told to go to the next window. At the 2nd window I was told to go to a 3rd window to pickup the order. The 3rd window is kind of funny, since it seems like an afterthought. Since it is at the corner of the building close to a sign, it is difficult to get close enough to be handed the order without scraping the side of your car. Then to leave you have to turn your wheels hard right. The employees were very friendly.",4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
9278,F***ers put a boot on my car even though I bought some food bring someone with you and have them wait with car and keys,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
12337,Great orange juice,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24186,Cool place to visit. Workers were very rude and got multiple orders wrong while we were there.,4,Positive,Negative,Negative,Negative,Negative,,,,Negative,True,False
21311,"Food , service and price was great, gave 4 stars because you have to go to the register and get a pin code to get in the restroom,. I didn't have time to wait in line to get the code. Other then that everyone was very mice and great service",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
12197,"Fast service, good food, great workers",3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
12442,as expected,3,Neutral,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
9022,The Big-Mac is better than ever. And the Junior Mac is great. You gotta love it. Food is consistent at the 90th South location.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
20418,I walk in and waiting on the line for my turn to order. I ask the cashier I want strawberry milk shake. SHE SAYING THA MACHINES BROOK DOWN. McDonald's plz help.bad customer service.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21374,This McD's location has NO sit down dinning available. I requested extra pickles and still got only 1 pickle per cheese burger. Lame.,2,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
6725,It's decent and proud if how they handled the pandemic.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6817,This is not good there price is different from all the other McDonald's very expensive,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3316,Very clean and fast service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
7465,Delicious mmmmy favorite,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
9367,"Poorly trained staff, horrible security at the front door, by far the most ghetto McDonald",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
8031,"Unprofessional all employees had headphones ,incomplete uniform, no name tags ,too much time waiting just to get an Uber ....",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
979,"Went late night, about 7 cars ahead of me but it went quickly. Thank goodness that something was still open",5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
13598,"Not entirely sure what I expected when going to the worlds largest McDonalds - I mean it s just a fast food place right? Wrong. The place is huge - brick ovens for thin and crispy pizzas, hand crafted pasta and speciality meal stations, the everyday McDonald s kitchen then followed by a staircase to an arcade, playhouse and more sit down area. The pizza was only $10 after toppings. It was a small personal pie - thin and crispy b",4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
25482,If you like a lively staff who can make you smile and have a good laugh this is the McDonald for you. They were very pleasant and funny.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
12480,The first after the lines. He is fine.,4,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
2589,Awesome stuff and food,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
2665,Service is slow,3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
7454,"It's McDonald's, a classic, what's not to love!",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
9365,Washington DC downtown five blocks from the White House so do the math I had the munchies I needed to eat McDonald's is the place,4,Positive,Positive,Neutral,Neutral,Neutral,,,,Neutral,False,False
5873,"I don't expect much when I visit a McDonald's, but this location certainly is one of the worst I've visited in the city. The employees are incredibly rude, the failed to get either of my orders correct, and there seems to be a consistent encampment of homeless near the entrance that the staff don't seem to care about.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
16818,McDonald's is McDonald's. This is no different.,5,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
22216,So many tourists and residents! This place has awesome employees! We used app and we didn't wait too long. Clean!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
953,It's an MCD they are all kinda the same,4,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
30887,Seriously the slowest mcd I've ever been to.,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
5487,Ok food.,3,Neutral,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
14852,Very unprofessional never get your order right and always have an attitude,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12541,"Worse customer service for dinning area, they ignore you and take 5x as long as the drive thru even if yiu order on the app.....Avoid pick up or dine in......",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
28614,My food was hot and fresh and the restaurant was clean.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
10972,Good staff and food,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
25842,For workers like her big companies' name are ashamed. What a horrific experience I just had; this lady you see in the picture for telling her she was giving me a wrong item and not the one I paid for she started a big drama and spilt my son's smoothie and started singing a vulgar song/lyrics as per offending me through that and not directly addressed to me. All that in front of the manager .. Besides that waiting time was ridiculous long with a lot of customers not satisfied and even a uber eats guy had to cancel in front of me because they didn't make his order in more than 20 min that I was there ... Another lady in the back was not using the yellow paper that sandwiches have she was placing the buns/bread directly on the table as she was preparing food for dogs. She saw me and start acting like nothing happened.. This place is a completely mess JUST STAY AWAY,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12543,"I asked for my order to be prepared fresh & hot and it was the opposite the fries were hard and cold. McDonald's shouldn't serve fries unless there fresh & hot. Why do we have to request our food to be fresh, it should just be fresh off the press. These fast food places kills me and there getting worse. Their customer service skills are poor, they have language barriers. I need to protest against these fast food joints.",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
6011,"Says it s 24hrs, but showed up at 5:50am and they were",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
7955,Excellent service.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
14330,Dine in is still closed. Drive thru line is always long.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10445,THE PLACE IS SO SO AND THEY TRY HARD TO SERVE THE PEOPLE,3,Neutral,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
9049,These guys were on fleek!!,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
11195,It was cool for a quick bite to eat,2,Negative,Positive,Positive,Positive,Positive,,,,Positive,True,False
32234,Very bad service I asked for a medium hot chocolate without cream they gave me a quarter glass of chocolate and I told them and they filled it with water it no longer tasted like chocolate and the lady got upset why did I tell her that the glass was not even half full,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
23701,I ve had good and bad experiences here! Haven t had ti,2,Negative,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
15368,"UPDATE 2021: This is a solid restaurant. My food has always been made to McDonald's standards. They have very busy times, which is in part due to their location on the highway in a restaurant area, but also because they are a solid restaurant. Their curbside service gives you an estimate of your wait, which is appreciated, and your food will be delivered by a friendly employee (an improvement from my previous experience). My only complaint is that it's obvious they make your curbside drink far earlier than your delivery, because they come to you partially melted (see the slush below). 2019: They identified my",4,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
11375,Waiting time is way to long!!! Had to wait for about 30 minutes for my food. Thats not what i expect from this fast food chain!!,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4513,Even had built in wireless charging.,4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
10345,Pros are Never had to wait to long for my order. Cons are the same for just about any place near or in downtown. There are alot of homeless around.,3,Neutral,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
11478,"worse, dirty",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21579,Coffee tasted horrible!!! Bad customer service.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21827,Love McDonalds,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
13856,"-Pizza is from a Fire oven - turned out good! -Philly Cheesesteak was also very good -AC upstairs was struggling, was pretty hot when we went -Kids sweatted up a storm from playing at the play place which was also warm -We did not have any issues finding",4,Positive,Negative,Positive,Positive,Positive,,,,Positive,False,False
14983,Customers service sucks not enough salad,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
5362,They seriously have the best nuggets and great choices of Dipping sauce.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
22334,Just grab some ice coffee and a sausage mcmuffin to go. No drive thru but they do have kiosks to order from. We wanted to try the ube and hapiua pie but they were eternally sold out thr week we were there :(,3,Neutral,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
33191,Gangsta,5,Positive,Neutral,Neutral,Positive,Neutral,,,,Neutral,False,False
11569,Fast pace and hard working McDonald's,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
13379,"Worst McDonald's in santa Monica , every time I order they always get my order wrong and the miss count my exact change just a bunch of special ed kids in there running the place",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24979,Fast. Hot fast food. Best sweet tea in town. The rest of the food is just-well-McDonalds.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
24467,Severely understaffed for such a busy location. I've seen McDonald's with more workers in locations in the middle of nowhere. Expect to wait at least an hour for food and make sure to check your order before leaving as I and at least half of the patrons I saw leaving came back missing something.,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
23214,"Waste of time. Run. Do not go there. You have been warned. They will waste your time, and mess your order up, three times in a row.... Amazing. Zero Stars is my answer but I had to at least click on one to get pass this part.",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
22855,this mcdonald's is not open 24 hours despite all signage and hours posted. an employee rudely shooed me away when i showed up at 1:30 AM.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4529,It has 24 hour Breakfast.,3,Neutral,Positive,Neutral,Positive,Positive,,,,Positive,False,False
19272,Really bad service.... Food was cold... And large fries wasn't even full.... Probably size of a medium... Have to do better,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24287,"Dinning room was closed at 11 PM. Hours on the door say 5 AM to 3 AM. There were many employees inside, but they only served drive-thru and refused to open dinning room.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
32822,I love vanilla ice cream cone,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
11497,They always get my order wrong and it's really dirty in there and it takes forever to get your order,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
1197,Love the caramel frappes,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
11191,"Shocking service, staff didn't have a clue. Food was grim and the toilets were horrendous!",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
22385,"Even though its very busy at times, you won't wait too long for your order.",5,Positive,Positive,Negative,Positive,Positive,,,,Positive,False,False
19363,"I just came and half of the Crew was hanging out side the counter, they talk too loud and speak in a very bad way ( n words and Bi.!.!:!) words is a shame the place is pretty but a has a poor crew.",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
1010,One of the good quality McDonald's. I stop by almost every times I go snowboarding in PA.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
2454,"Inside beautiful, anything is new design",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
30865,"Nice and clean, friendly, food somewhat hot. Dont like self order kiosk.",4,Positive,Positive,Positive,Neutral,Positive,,,,Positive,False,False
887,"If they took the grease off the burger it would be the 1/8pounder, but the grease soften the rock hard bun (must have been left over from 2016) and don't even get me started on the fries. If I wouldn't be arrested for assault I would have thrown it at them. Good thing I had the granddaughter with me",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
29320,It was excellent,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
14881,Waited VERY lon on a Drive through order and the foid was burnt. I Was hungry and in a hurry,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
7226,This McDonald's is pretty fast. Food the same as all the rest.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
22460,Better than the other one close to here at least they stay open until they say they are.,3,Neutral,Positive,Neutral,Positive,Positive,,,,Positive,False,False
33056,Its okay. Thats it sadly. Its okay.,3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
6891,I'm so happy with the service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8598,"Such a great location with fast & efficient service. It was 3am when I went and I'm sure the employees were tired because it was so busy but Angel and Anthony at this location specifically were SO nice and happy. They were friendly, complimentary, and just overall made the experience 10/10. Usually McDonalds is notorious for giving sub-par experiences, but this one was incredible.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
1040,"Always enjoy Mcdees..... Pretty clean bathrooms, as well as their overall interior.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23794,Girl at the window was nasty and major attitude. Pulled out of line and left.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
23948,"Food is yucky, greasy, fake, but if you get the fries w/o salt, you have a winner",1,Negative,Negative,Negative,Neutral,Negative,,,,Negative,False,False
25458,"Be careful with young children here! We had a women approach our booth and asked personal questions about my young niece while my brother was getting the food. We tried to dismiss her and did not answer her questions, but she just sat herself in our booth uninvited. We asked her to leave several times, because it was very uncomfortable. She just continued to sit and stare at my neice. We made it clear we were having a private lunch and would like her to leave. Then the women's boyfriend called her back to his table, she left us and then they walked out shortly after. Another patron approached us after the women left our table because she believed the women was planning to abduct my niece. She noticed the women staring at my niece and told us to be safe. When we left they were parked next to our truck as well. We will definitely not be going back there.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
1207,"Very quick, and delicious",3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
7514,I like breakfast here,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
22563,"Me and wife both have food poisoning from this McDonald's. That's the only food we ate that day, so it can't be anything else.",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
15580,"Service v good, employees at the griddle wear gloves, employees are neat, Restroom needs to be more clean. Clorox solution for cleaning have to go. Slippery floor with that nasty clorox.",4,Positive,Positive,Positive,Neutral,Positive,,,,Positive,False,False
22500,Lovely location however due to self service on the pop the general public/homeless frequently entered the restaurant to take free pop and ice.,3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
19642,The best fries,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
17551,The customer services is very good,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
16047,This place is horrible I do not recommend it to anyone. I stopped by for a breakfast for my children and their friends. The bread was spoiled. They should be more careful with their inventory and when giving the food..,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3614,Definitely better than what we are used to in Italy,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8685,"The old standby of a 1/4lb. w/cheese, fries and a coke was a disappointment. A warmed over hamburger patty that wasn t warm enough to melt the chee",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24631,"Never had such a terrible experience at a restaurant which is a big deal for me to say since my 3 year old is allergic to many things. This morning around 12:28 am 11/24/18 when asked the very standard "" may I see the food allergy menu"" or since that wasn't available, ""would you mind checking the ingredients on the package while I wait to place my order while others go ahead"" the cashier was told by the manager right in front of me that she would not get the menu nor would she check the ingredients and went right back to laughing and carrying on with another employee. The same manager stood around looking at others needing help during the rush without any movement or intention to step in for her team or their long waiting customers. The entire place was in disarray from the back to the front with filthy tables, floors, and bathrooms. Every trash can in the place was overflowing and the pungent smells both in the lobby and the restrooms were enough to make anyone lose their appetite. Black Friday or not... absolutely unacceptable brazen behavior from management that I would never tolerate under any circumstance from my own team at any level of the company. Zero stars...would not recommend.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21449,My favorite place to eat and hang out. Great atmosphere and great set up for the dining area. Great prices!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
5382,"Ordered from the kiosk. Was quick, easy & convenient. Was able to customize my order.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
16655,Long lines lately outside on drive thru inside slow toi,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
15029,Crazy congested with crazy people just setting on tables,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10846,They didn't give me what I ordered! I paid for 5 hamburgers and they only gave me 4 and the sauces were not the ones I ordered.... on top of that you don't get to refill your drink... I'd give 0 stars if I could! Avoid it,1,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
13341,"Horrible!!!!.employees with attitude, I ordered one chicken deluxe grilled and medium fries and they tossed the fries to the tray. The whole order was cold too. Thanks for nothing.!!!!",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11294,"This place is absolutely Epic! I know this probably isn't the first time I've praised wonderful good old-fashioned McDonald's, but they never stop putting smiles on my face! Today I was overly stressed cuz I have too much going on and I forgot to mention that I wanted my cheeseburgers plain of course I remember seconds after they had me my completed order ... without any hesitation they take those two covered in sauce throw them in the trash and make me to fresh ones the way I like it! Wham bam thank you ma'am I'll see you soon!",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
16034,Not much to it,3,Neutral,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
9011,Place is always steady but they get orders out and have good customer service skills,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
21405,"Service is friendly food is what you'd expect from any MacDonald's, the down side is because it's on the strip their prices area little bit more than normal and they don't participate in any of the promo offers advertised by McDonald's.",3,Neutral,Positive,Neutral,Neutral,Neutral,,,,Neutral,False,False
277,"Drive thru very slow, stop bye after work took about 20 minutes to get food and that's at 12:30 am .",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10198,I go to this McDonald s a lot of times and never had a problem until tonight. I ordered a McMuffin like always but this time the quality was not there. The bread was hard to bite and not fresh at all. It seems like they just,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
14242,"This is the third time i ask for unsweet tea and i get sweet tea. They even repeat ""unsweet tea"" and have it on the screen as unsweet tea. Folks aren't the brightest crayons in the box .",2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
14244,This location is one of the best McDonald's I've eaten at. I worked there a long time ago and it's good to know it's still being run well enough.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
13918,"Food is okay just like another McDonald's but they have pizza, service is okay but always busy, building is amazing for kids with the playground and arcades.",4,Positive,Positive,Positive,Neutral,Positive,,,,Positive,False,False
9216,some homeless was there semi clean although great customer service,2,Negative,Positive,Positive,Positive,Positive,,,,Positive,True,False
9151,They are so friendly here and my orders are always right!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
18366,I was not there. I do not eat there.,1,Negative,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
24714,Took forever and drive through was down. Took over 30 mins to get food after they said the drive through was down and we went inside. Terrible service.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
20610,Food was cold and old.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
28602,Just stopped in for an early bite to eat,4,Positive,Positive,Neutral,Neutral,Neutral,,,,Neutral,False,False
9700,Lot of areas to improve,2,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
33269,"The worst experience, seeing how the supervisor denied a homeless person some fries for 25 cents. I am outraged by the lack of sensitivity on the part of the staff and seeing how they laughed at the situation! . The poor man did not go to ask or steal, he wanted to be able to eat with what he had. Shame. I will not go back to that McDonald restaurant.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
